,(0:0),(1:0),(2:0),(3:0),(4:0),(5:0),(0:1),(1:1),(2:1),(3:1),(4:1),(5:1),(0:2),(1:2),(2:2),(3:2),(4:2),(5:2),(0:3),(1:3),(2:3),(3:3),(4:3),(5:3),(0:4),(1:4),(2:4),(3:4),(4:4),(5:4),(0:5),(1:5),(2:5),(3:5),(4:5),(5:5),
 iteration 201,86.86865206717133,0.0,81.70707261366164,80.73993921595932,74.96708632670696,78.28473355746631,85.41087062074521,83.04077729720746,81.75698291317565,81.81586428124349,0.0,77.31578753152223,84.1062600940998,82.82678296597543,80.40379645200241,80.70209402788225,80.76983981911988,79.70768811568351,82.82678296597543,81.61621491201971,79.4944779465091,78.65583946743511,79.61567783824097,79.90947768782915,81.71283207835816,0.0,0.0,0.0,77.4950251821883,78.69970419533709,80.47946458886344,79.39544365762181,78.32524580708107,77.2686956135241,76.65072220765464,77.54364861888742,
 iteration 202,86.99996554649961,0.0,81.83378463836758,80.8653819798102,75.08979380894229,78.40596056532317,85.54068585670501,83.16911166456548,81.88385359548847,81.94128992023032,0.0,77.43701491886274,84.2345944614578,82.95365560339609,80.52922440334235,80.82610897484618,80.8924445561569,79.828915503024,82.95365560339609,81.7416604593303,79.61849822019693,78.77846173786352,79.73692209161983,80.02949465656047,81.83843598940462,0.0,0.0,0.0,77.61492050493793,78.81850761332312,80.60365722001049,79.51839436245743,78.44696700486834,77.3891995993335,76.7693690135147,77.66124677535973,
 iteration 203,87.12996589103462,0.0,81.95922954282646,80.98957031602255,75.21127425393553,78.52597534067036,85.6692029403052,83.29616268824991,82.00945557097816,82.06546130282727,0.0,77.55703003232983,84.36164548514225,83.07925951444257,80.65339807516891,80.94888377234045,81.01382324582353,79.94893061649108,83.07925951444257,81.86585155116782,79.74127829114788,78.89985778558764,79.8569539024649,80.14831145560444,81.96278386134061,0.0,0.0,0.0,77.73361687446005,78.93612299712926,80.72660792484609,79.6401155602447,78.56747099067773,77.5084985452848,76.88682935131617,77.77766895026728,
 iteration 204,87.25866623212426,0.0,82.08341999824076,81.11251676887282,75.3315399279617,78.64479000173795,85.79643485306937,83.4219432016975,82.13380152671297,82.18839097159828,0.0,77.67584499466224,84.48742599858984,83.2036073863786,80.7763300102772,81.07043082185982,81.13398814859352,80.06774557882352,83.2036073863786,81.98880073208696,79.86283056138933,79.02003987283454,79.97578539520151,80.26594008665802,82.08588825455726,0.0,0.0,0.0,77.85112628028693,79.05256222709735,80.84832912263333,79.76061954605406,78.686769936629,77.62660450177655,77.00311508573958,77.89292690342577,
 iteration 205,87.38607956980302,0.0,82.2063685491009,81.23423375719454,75.45060297507997,78.76241654602008,85.9223944467059,83.54646591001061,82.25690402289042,82.31009134368158,0.0,77.79347180737135,84.61194870690294,83.32671177959521,80.8980326260344,81.19076240088397,81.25295140233581,80.18537239153262,83.32671177959521,82.11052042119688,79.98316730892834,79.13902013920897,80.09342857301077,80.38239243140104,82.20776160384173,0.0,0.0,0.0,77.96746059205557,79.16783706476576,80.9688331084427,79.8799184920053,78.80487589312074,77.74352939870337,77.1182379628188,78.0070322770527,
 iteration 206,87.51221877410498,0.0,82.32808761445246,81.35473357563309,75.56847541830702,78.87886685143366,86.04709444440608,83.6697433912406,82.37877549410612,82.43057471204402,0.0,77.90992235195337,84.73522618813293,83.4485851288797,81.01851821563405,81.30989066411786,81.37072502354064,80.3018229361146,83.4485851288797,82.23102291341571,80.102300688992,79.25681060291963,80.20989531904192,80.49768025269661,82.32841621963338,0.0,0.0,0.0,78.08263156070652,79.28195915405747,81.08813205439398,79.99802444849708,78.92180079004757,77.85928504666093,77.2322096111272,78.11999659694332,
 iteration 207,87.63709658636394,0.0,82.44858948915052,81.47402839588723,75.68516916078393,78.99415267747078,86.17054744212925,83.79178809765827,82.49942825060961,82.54985324672285,0.0,78.02520839108952,84.85727089455061,83.56923974467132,81.13779894933766,81.42782764471944,81.48732090853346,80.41710897525081,83.56923974467132,82.35032038071236,80.220242735255,79.37342316199319,80.32519739761278,80.61181519577929,82.44786428926709,0.0,0.0,0.0,78.19665081967096,79.39494002245631,81.20623801088574,80.11494934542392,79.03755643800517,77.97388313813894,77.34504154295256,78.23183127363508,
 iteration 208,87.76072562050031,0.0,82.56788634510154,81.59213026793883,75.80069598693642,79.10828566634433,86.2927659098752,83.91261235701181,82.61887447954813,82.66793899605491,0.0,78.13934156983437,84.97809515390414,83.68868781430506,81.25588687570428,81.54458525551503,81.60275083467639,80.53124215399566,83.68868781430506,82.46842487333605,80.33700536105538,79.48886959547606,80.43934645539797,80.72480878943111,82.56611787820448,0.0,0.0,0.0,78.3095298860458,79.50679108217115,81.3231629078126,80.23070499338152,79.15215452948318,78.08733524870219,77.45674515545966,78.34254760355992,
 iteration 209,87.8831183642953,0.0,82.68599023249311,81.70905112126992,75.91506756362745,79.2212773441264,86.41376219294368,84.03222837377177,82.73712624619722,82.78484388789363,0.0,78.25233341679177,85.0977111706641,83.80694140324243,81.37279392280722,81.66017529020263,81.71702646155785,80.64423400095305,83.80694140324243,82.58534832103348,80.45260036059777,79.60316156462406,80.55235402260527,80.83667244714641,82.68318893125249,0.0,0.0,0.0,78.42128016175685,79.61752363128883,81.43891855577019,80.34530308485951,79.2656066400464,78.19965283815978,77.56733173184166,78.4521567701855,
 iteration 210,88.00428718065234,0.0,82.80291308101074,81.8248027660677,76.02829544130215,79.33313912187901,86.53354851318147,84.15064823036411,82.85419549517981,82.90057973081394,0.0,78.3641953452796,85.21613102725645,83.92401245629041,81.4885318994391,81.77460942454333,81.83015933217045,80.75609592944085,83.92401245629041,82.70110253425393,80.5670394101447,79.71631061408057,80.66423151414048,80.94741746828456,82.79908927377001,0.0,0.0,0.0,78.53191293471079,79.72714885491533,81.55351664724819,80.45875519542275,79.377924229504,78.3108472517228,77.67681244245985,78.56066984514482,
 iteration 211,88.12424430884582,0.0,82.91866670104316,81.93939689441746,76.14039105512465,79.44388229677689,86.65213697021689,84.26788388839059,82.9700940516726,83.01515821530506,0.0,78.47493865448251,85.33336668528293,84.03991279880796,81.60311249630472,81.88789921754065,81.94216087407698,80.86683923864379,84.03991279880796,82.81569920534223,80.6803340691962,79.82832817304252,80.77499023076035,81.05705503921133,82.91383061286237,0.0,0.0,0.0,78.64143937993518,79.83567782630557,81.66696875781142,80.57107278488034,79.489118643067,78.42092972115017,77.78519834597185,78.66809778935456,
 iteration 212,88.24300186575735,0.0,83.0332627848753,82.05284508148375,76.25136572610653,79.55351805322198,86.76953954268195,84.38394718983677,83.08483362260047,83.12859091495129,0.0,78.58457453059343,85.4494299867291,84.15465413790032,81.71654728720165,82.00005611260801,82.05304240056444,80.97647511475469,84.15465413790032,82.92914990971961,80.79249578165717,79.93922555641487,80.88464136021402,81.16559623442883,83.0274245385638,0.0,0.0,0.0,78.74987056070734,79.94312150798191,81.77928634726901,80.68226719844336,79.59920111249438,78.52991136588327,77.89250039044875,78.77445145412221,
 iteration 213,88.36057184709979,0.0,83.14671290786912,82.16515878667941,76.36123066222662,79.66205746394954,86.88576808942238,84.4988498582685,83.19842579781907,83.24088928760108,0.0,78.69311404794323,85.56433265516084,84.26824806360176,81.82884773018962,82.11109143872471,82.16281511178704,81.0850146321045,84.26824806360176,83.04146610705322,80.90353587699352,80.04901396595352,80.9931959783732,81.27305201769417,83.13988252500823,0.0,0.0,0.0,78.85721742967182,80.04949075284149,81.89048076083203,80.79234966787074,79.70818275722752,78.63780319416908,77.99872941448092,78.87974158224218,
 iteration 214,88.47696612862877,0.0,83.25902852963303,82.27634935482311,76.46999695954197,79.76951149112541,87.0008343506954,84.61260350001592,83.31088205128547,83.35206467652436,0.0,78.8005681701195,85.67808629690826,84.38070605004617,81.9400251687477,82.22101641158024,82.27149009589742,81.19246875428082,84.38070605004617,83.15265914241348,81.01346557137651,80.15770449139677,81.10066505035077,81.37943324312687,83.25121593158818,0.0,0.0,0.0,78.96349082994662,80.15479630525249,82.0005632302594,80.90133131260384,79.81607458551329,78.744616104172,78.10389614827272,78.98397880908094,
 iteration 215,88.59219646734249,0.0,83.37022099517927,82.38642801728538,76.5776756032899,79.87589098743457,87.11474994935568,84.72521960534586,83.42221374221721,83.46212831155839,0.0,78.90694775107407,85.7907024022382,84.49203945662615,82.0500908329202,82.32984213470718,82.37907833016666,81.29884833523535,84.49203945662615,83.26274024742017,81.12229596881568,80.26530811158557,81.20705943160853,81.48475065630521,83.36143600410236,0.0,0.0,0.0,79.06870149621867,80.25904880213936,82.10954487499254,81.00922314088966,79.92288749551624,78.8503608850749,78.2080112147266,79.08717366365131,
 iteration 216,88.70627450266906,0.0,83.48030153607003,82.495405893123,76.68427746898081,79.98120669716053,87.22752639202936,84.83670954962248,83.5324321162396,83.57109131024205,0.0,79.01226353621907,85.90219234651481,84.60225952914031,82.15905584045097,82.43757960060286,82.4855906820932,81.40416412038033,84.60225952914031,83.37172054137676,81.23003806228044,80.37183569557247,81.3123898690537,81.58901489535177,83.4705538758914,0.0,0.0,0.0,79.172860055828,80.36225877405737,82.21743670327831,81.11603605089256,80.0286322764191,78.95504821816876,78.31108513051596,79.18933656967597,
 iteration 217,88.81921175764238,0.0,83.58928127155187,82.60329399020222,76.78981332348171,80.08546925725572,87.3391750702763,84.94708459445636,83.64154830652181,83.67896467893891,0.0,79.1165261635126,86.01256739134868,84.71137740092934,82.26693119790644,82.54423969183956,82.59103791050049,81.50842674767388,84.71137740092934,83.47961103239379,81.33670273481056,80.47729800371951,81.41666700212446,81.69223649200785,83.57858056896252,0.0,0.0,0.0,79.27597702984121,80.46443664625617,82.32424961328122,81.22178083179546,80.13331960951298,79.05868867793168,78.41312830714739,79.2904778466404,
 iteration 218,88.93101964006595,0.0,83.69717120967893,82.71010320631068,76.89429382609059,80.1886891984026,87.44970726174076,85.05635588884185,83.74957333490114,83.78575931394877,0.0,79.2197461645332,86.12183868573419,84.81940409400046,82.37372780178734,82.64983318216392,82.6954306666237,81.61164674869447,84.81940409400046,83.58642261850065,81.44230076061537,80.58170568878506,81.51990136386448,81.79442587269737,83.68552699510293,0.0,0.0,0.0,79.3780628341143,80.56559273973299,82.42999439418412,81.32646816488932,80.2369600692759,79.16129273309699,78.51415105201252,79.39060771083516,
 iteration 219,89.04170944366528,0.0,83.80398224842466,82.815844330258,76.99772952960114,80.29087694606551,87.55913413129058,85.16453447028353,83.8565181129967,83.89148600260854,0.0,79.32193396554361,86.23001726717585,84.92635052014087,82.47945643962943,82.75437073758502,82.79877949518566,81.71383454970483,84.92635052014087,83.69216608874643,81.54684280616212,80.68506929699996,81.62210338198706,81.89559335957998,83.79140395698194,0.0,0.0,0.0,79.47912778034464,80.66573727227504,82.53468172727796,81.43010862465222,80.3395641244412,79.26287074771061,78.61416356942898,79.48973627638799,
 iteration 220,89.15129234922863,0.0,83.90972517678297,82.9205280429659,77.10013088135821,80.39204282153317,87.6674667321449,85.27163126591078,83.96239344331131,83.99615542438173,0.0,79.42309988854386,86.33711406280312,85.0322274820199,82.58412779109312,82.85786291745191,82.90109483546202,81.8150004727051,85.0322274820199,83.79685212428977,81.65033943125343,80.78739926913272,81.72328337992846,81.99574917159377,83.89622214924218,0.0,0.0,0.0,79.57918207711269,80.76488035949166,82.63832218704088,81.53271267981751,80.44114213905483,79.36343298217814,78.7131759616713,79.58787355628526,
 iteration 221,89.25977942573634,0.0,84.0144106758577,83.0241649185467,77.20150822430361,80.4921970429519,87.77471600699069,85.37765709358176,84.06721002032279,84.09977815193719,0.0,79.52325415231412,86.4431398904741,85.13704567428015,82.68775242904218,82.96032017552015,83.00238702233563,81.91515473647539,85.13704567428015,83.9004912994777,81.75280109009383,80.88870594154417,81.82345157789047,82.09490342548746,83.99999215957982,0.0,0.0,0.0,79.6782358309131,80.86303201583614,82.74092624220619,81.63429069443117,80.54170437352235,79.46298959430096,78.8111982299912,79.6850294633836,
 iteration 222,89.36718163147899,0.0,84.11804931994169,83.12676542537172,77.3018717980125,80.59134972634925,87.88089278908802,85.48262266297606,84.17097843156417,84.20236465221708,0.0,79.6224068734467,86.54810545986837,85.24081568461777,82.79034082061173,83.06175286100772,83.1026662873405,82.014307457608,85.24081568461777,84.00309408291372,81.85423813234581,80.9889995472315,81.92261809387286,82.19306613684222,84.10272446981406,0.0,0.0,0.0,79.77629904717548,80.9602021556172,82.84250425681982,81.73485292889865,80.64126098564516,79.56155064030256,78.90824027562792,79.78121381141095,
 iteration 223,89.4735098151642,0.0,84.22065157758486,83.2283399271285,77.40123173972019,80.6895108866484,87.98600780336437,85.58653857667639,84.27370915869311,84.3039252874942,0.0,79.72056806736799,86.65202137356872,85.34354799485205,82.89190332826563,83.16217121964041,83.20194275969534,82.11246865152928,85.34354799485205,84.1046708385154,81.95466080417532,81.08829021686199,82.02079294469543,82.29024722108342,84.20442945694602,0.0,0.0,0.0,79.87338163127525,81.05640059400042,82.94306649128735,81.83440954102151,80.73982203164677,79.65912607584414,79.00431190080825,79.87643631595803,
 iteration 224,89.57877471701256,0.0,84.32222781265155,83.32889868386766,77.49959808533949,80.78669043867318,88.090071667498,85.68941533123972,84.37541257855078,84.40447031641855,0.0,79.81774764935005,86.75489812813206,85.44525298198396,82.99245021084295,83.26158539468678,83.30022646732661,82.20964823351133,85.44525298198396,84.20523182656106,82.0540792492865,81.18658797979613,82.11798604700974,82.38645649448219,84.3051173942066,0.0,0.0,0.0,79.96949338953401,81.1516370479998,83.0426231034102,81.93297058702314,80.83739746718837,79.75572575703032,79.09942280973677,79.97070659545963,
 iteration 225,89.68298696984243,0.0,84.42278828536763,83.42845185303949,77.59698077046842,80.88289819814347,88.19309489299023,85.7912633182574,84.47609896420983,84.50400989505361,0.0,79.91395543551229,86.85674611514975,85.54594091924454,83.0919916245945,83.36000542798264,83.39752733788156,82.30585601967356,85.54594091924454,84.30478720472625,82.15250350994654,81.28390276510093,82.21420721830091,82.48170367514697,84.4047984520946,0.0,0.0,0.0,80.06464403021018,81.24592113745919,83.14118414941181,82.03054602256474,80.93399714837456,79.85135944140464,79.19358260957603,80.06403417216622,
 iteration 226,89.78615710014402,0.0,84.52234315335649,83.52700949051956,77.69338963138861,80.97814388266156,88.29508788622758,85.89209282540496,84.57577848601235,84.60255407790238,0.0,80.0092011438129,86.95757562229727,85.64562197713255,83.19053762420855,83.4574412609456,83.49385519973099,82.40110172797417,85.64562197713255,84.40334702910981,82.24994352800003,81.38024440255272,82.30946617787922,82.57599838400515,84.5034826994037,0.0,0.0,0.0,80.1588431644796,81.33926238602402,83.2387595849534,82.12714570375091,81.0296308327489,79.94603678893525,79.28680081141688,80.15642847310575,
 iteration 227,89.88829552914257,0.0,84.6209024726655,83.62458155162484,77.78883440605412,81.07243711268893,88.39606094953254,85.99191403748098,84.6744612125968,84.70011281892262,0.0,80.1034943950305,87.05739683437332,85.74430622444166,83.28809816382645,83.55390273557889,83.58921978296189,82.49539497919176,85.74430622444166,84.50092125524954,82.34640914587295,81.47562262362996,82.40377254786168,82.66935014577469,84.60118010423973,0.0,0.0,0.0,80.25210030740631,81.43167022210315,83.3353592661396,82.22277938812523,81.12430818027946,80.0397673629905,79.37908683123932,80.24789883103585,
